time,home_charging,work_charging,public_charging
07:10:00,0.0007824033858497934,0.0006621665186624566,0.0003819491965700236
07:20:00,0.000782949912895949,0.0006393204148238897,0.0005513758206982498
07:30:00,0.0007465061907784673,0.0006234428733958755,0.0007592822566417329
07:40:00,0.0007682008138434692,0.0006144481244765467,0.0010146353726677856
07:50:00,0.0007989031069913877,0.0006207628204270035,0.0015317122364335723
08:00:00,0.0008434981012956899,0.000626282154030059,0.0019567344967758036
08:10:00,0.00088576220682443,0.000622024796552384,0.0022855278345190787
08:20:00,0.0009529565403662865,0.0006180875128802855,0.0027978921549517205
08:30:00,0.0010213067976147484,0.0006106474110711474,0.0036448937169622727
08:40:00,0.0010644245815807716,0.0005725957217906714,0.0044332539154363654
08:50:00,0.001130532687453961,0.000522002409617633,0.005259701833978394
09:00:00,0.0011489680317322963,0.0005139699004260028,0.006120515996247079
09:10:00,0.0011864766952174174,0.0005183327556732295,0.00675455091067766
09:20:00,0.001237383394795923,0.0005417755595761085,0.007332514480317345
09:30:00,0.0012831548525608933,0.0005727575536142738,0.007412002547106095
09:40:00,0.0012735478109292828,0.0005976398275740186,0.007302318600376921
09:50:00,0.0013182929869953886,0.000568082438655125,0.0076518101440872805
10:00:00,0.001355312511527949,0.0005286217164479837,0.008083052968283875
10:10:00,0.0013740723585646192,0.00048124288803650034,0.007975293424192138
10:20:00,0.001482162601327699,0.0004290691090152857,0.008386412330478066
10:30:00,0.0016573195672539215,0.00037822979733045996,0.009037304029984834
10:40:00,0.0019362798723942553,0.0003437642839754989,0.009166761353447352
10:50:00,0.002227925821079482,0.0003155527719203964,0.009338747254903976
11:00:00,0.0026049570455776547,0.0002868464460962644,0.009480264683251537
11:10:00,0.002899150022879172,0.0002515877683882663,0.009167030197619918
11:20:00,0.00320182121770154,0.0002241339709633305,0.009038653008852064
11:30:00,0.00341644702602311,0.00020094386673188437,0.00877864192254667
11:40:00,0.003639903219464514,0.00017745044177966437,0.008160638464482194
11:50:00,0.0037762804189382664,0.0001685252634436577,0.007982624017142184
12:00:00,0.003853657606018686,0.0001670545041952987,0.008177387385221701
12:10:00,0.0038160217190407095,0.00016847198356576375,0.008058092396587693
12:20:00,0.0037969339064774614,0.00017841249284716466,0.008193571296175272
12:30:00,0.003738703262896589,0.0001896901572106202,0.008479356227176252
12:40:00,0.003674046510024102,0.00019325540193422695,0.008287635465173249
12:50:00,0.0037612424511692835,0.00019427194828103267,0.008050499797440871
13:00:00,0.0039765503007775,0.00019689507553568433,0.007659121809135982
13:10:00,0.004161839968856774,0.00019037281679354698,0.00714232136310201
13:20:00,0.004310498257076226,0.00017912635023470107,0.007623051712066566
13:30:00,0.004432839226699967,0.0001604132555359439,0.007888029355154967
13:40:00,0.004494034027781059,0.00014717084806868514,0.007785249912530336
13:50:00,0.0045322215894179375,0.00013275848591772882,0.00822798602027605
14:00:00,0.0045048885451178695,0.0001167671588421663,0.008596491471637997
14:10:00,0.004557287561168869,9.928201866833003e-05,0.0077775460179181875
14:20:00,0.0046738259820983535,8.293449134517782e-05,0.007600472599130476
14:30:00,0.004788891381328663,7.741330219104404e-05,0.007470031724033249
14:40:00,0.004948801237143296,0.00010127440711396876,0.00694181931928516
14:50:00,0.005351576802721667,0.00011543086384167092,0.0067137036956552675
15:00:00,0.005662398851499737,0.00013144666648806552,0.006384574039535904
15:10:00,0.0059619936602096435,0.00015012541104977557,0.005789249729934446
15:20:00,0.006334281550690537,0.00017646409114570148,0.005433316738431282
15:30:00,0.006598298049958047,0.00017713358505729805,0.005176356833264789
15:40:00,0.00681414594719404,0.00017660644409776553,0.004807823332898809
15:50:00,0.00712690083489926,0.00017657781778174618,0.0050127301499934985
16:00:00,0.007471002512187229,0.0001751292553921315,0.00504299283212745
16:10:00,0.007795268056809321,0.00016079619476172714,0.004898221128241184
16:20:00,0.008141637470636159,0.0001447397604176623,0.004901593406174265
16:30:00,0.008385043493947314,0.00014740965715446817,0.004737285674952038
16:40:00,0.008600355823131615,0.00016043314027708807,0.004230018073229419
16:50:00,0.008779061327420212,0.00018180927659263593,0.003926348032860892
17:00:00,0.008749879504306595,0.00022112730193281585,0.003758161410212174
17:10:00,0.008693602489138882,0.00027847635044356213,0.003319751083997319
17:20:00,0.008567844410649703,0.00030614569921301633,0.003161626744903968
17:30:00,0.008412642456568037,0.00032635351565467855,0.0030317300685476097
17:40:00,0.00824910852421474,0.00034002423784878393,0.0030118190402096913
17:50:00,0.008284264524490766,0.0003282707542815017,0.0031273428729145627
18:00:00,0.00823153792052791,0.0002888579425681173,0.003366195161885275
18:10:00,0.00816731217189385,0.000265072628938128,0.003440440160417742
18:20:00,0.008149690400675877,0.00024071782807994125,0.0036787706661873497
18:30:00,0.008043293239744008,0.00022539822190103593,0.0036720143973481296
18:40:00,0.007899267932494552,0.00021533248013941796,0.0036115371470974316
18:50:00,0.007851278365462884,0.00021254695721438708,0.0035903592390876503
19:00:00,0.007718085888750979,0.00021147533283133913,0.0032273529634570873
19:10:00,0.007495734493720202,0.0002070644361907825,0.0026560512250546242
19:20:00,0.007487919532477844,0.00018842535147652886,0.0022730526945545907
19:30:00,0.0074065665189022595,0.00017151293526007213,0.001754994585311676
19:40:00,0.007270803546937978,0.00017581971619214229,0.0011342405527416347
19:50:00,0.007247595729102905,0.00016481189470832298,0.000808948556376324
20:00:00,0.007238346957388993,0.00015393501598694537,0.0006524758995312282
20:10:00,0.007030828242000696,0.00013986263997536525,0.0005154281783745376
20:20:00,0.00685644554276773,0.00012096833869777153,0.00048394130189597653
20:30:00,0.006687641664554433,9.415940215149969e-05,0.0005361988907102013
20:40:00,0.006468381283056104,0.00010961513174320635,0.0006339696207828705
20:50:00,0.006241400489244597,0.00013439054581262236,0.0006557328623741108
21:00:00,0.006007744263517087,0.00019994906921263434,0.0006601321662720197
21:10:00,0.005768450576263953,0.00025262319834098995,0.0006100403632449319
21:20:00,0.005601509096453153,0.0002794362729030368,0.0005124485689121204
21:30:00,0.005417283979912443,0.0002767387060277953,0.00038157319362346173
21:40:00,0.005249808189833697,0.00026517096306495706,0.00028871582293956517
21:50:00,0.005117764841014198,0.00021394356542457556,0.00022897659837539856
22:00:00,0.004926104741286408,0.00017935452694950758,0.00017783698085401597
22:10:00,0.004691179312953112,0.00015093408924614848,0.00011711226360360174
22:20:00,0.004586039918095615,0.00012231171559314236,0.00010113206674415455
22:30:00,0.004467679998146878,9.61271871435302e-05,9.228475319738102e-05
22:40:00,0.004320112887866141,7.615204428416059e-05,7.264072775554406e-05
22:50:00,0.004213979579705325,5.883817387391672e-05,4.027146845485461e-05
23:00:00,0.0040531341775949,4.916309706164985e-05,1.9937913961889974e-05
23:10:00,0.003794344972339235,4.047242607921099e-05,8.341364337421522e-06
23:20:00,0.0035819657501585437,3.197204532587467e-05,3.6436016922849003e-06
23:30:00,0.003454410088329118,2.8307228080144162e-05,1.783418906663294e-06
23:40:00,0.0033186151435315118,2.3499904738498604e-05,4.4067756218610695e-07
23:50:00,0.0032524004365748695,1.5097188309408214e-05,1.4075419665735026e-07
