,cts,industry
2020-05-11 02:00:00,27859.35678392001,85258.96077375999
2020-05-11 04:00:00,31536.080095070014,85258.96077375999
2020-05-11 06:00:00,40335.09591824,85920.65363395998
2020-05-11 08:00:00,38445.97145578001,85937.97567045999
2020-05-11 10:00:00,33672.50988589,85937.97567045999
2020-05-11 12:00:00,31520.199847570002,85937.97567045999
2020-05-11 14:00:00,29706.237769969994,85937.97567045999
2020-05-11 16:00:00,27785.4851147,85929.31465220999
2020-05-11 18:00:00,27692.598537949998,85920.65363395998
2020-05-11 20:00:00,31218.505267089997,85920.65363395998
2020-05-11 22:00:00,28390.697453259996,85589.80720386
2020-05-12 00:00:00,22941.55514287,85258.96077375999
2020-05-12 02:00:00,26485.752377180004,85258.96077375999
2020-05-12 04:00:00,28589.05014658,85258.96077375999
2020-05-12 06:00:00,37735.86974848999,85920.65363395998
2020-05-12 08:00:00,42185.921903350005,85937.97567045999
2020-05-12 10:00:00,41138.10312907002,85937.97567045999
2020-05-12 12:00:00,37295.95314366,85937.97567045999
2020-05-12 14:00:00,29826.126323020002,85937.97567045999
2020-05-12 16:00:00,28362.775286540003,85929.31465220999
2020-05-12 18:00:00,28766.238100330003,85920.65363395998
2020-05-12 20:00:00,27377.15349997,85920.65363395998
2020-05-12 22:00:00,24086.765201090006,85589.80720386
2020-05-13 00:00:00,24043.597674209996,85258.96077375999
2020-05-13 02:00:00,27426.087646400007,85258.96077375999
2020-05-13 04:00:00,29722.54097375,85258.96077375999
2020-05-13 06:00:00,39030.17018481001,85920.65363395998
2020-05-13 08:00:00,43277.308685430005,85937.97567045999
2020-05-13 10:00:00,42175.42365342002,85937.97567045999
2020-05-13 12:00:00,38395.19703246001,85937.97567045999
2020-05-13 14:00:00,30830.836496319997,85937.97567045999
2020-05-13 16:00:00,29453.81731446,85929.31465220999
2020-05-13 18:00:00,29880.23956750999,85920.65363395998
2020-05-13 20:00:00,28511.685717739994,85920.65363395998
2020-05-13 22:00:00,25212.789010099994,85589.80720386
2020-05-14 00:00:00,26259.730348939993,85258.96077375999
2020-05-14 02:00:00,29302.824799110007,85258.96077375999
2020-05-14 04:00:00,31786.86213766,85258.96077375999
2020-05-14 06:00:00,41831.44498308999,85920.65363395998
2020-05-14 08:00:00,46377.48119537,85937.97567045999
2020-05-14 10:00:00,44779.84399631999,85937.97567045999
2020-05-14 12:00:00,40758.645608180006,85937.97567045999
2020-05-14 14:00:00,32951.22653934,85937.97567045999
2020-05-14 16:00:00,31442.655057990003,85929.31465220999
2020-05-14 18:00:00,31779.970242760002,85920.65363395998
2020-05-14 20:00:00,30568.08622208,85920.65363395998
2020-05-14 22:00:00,27187.235339650004,85589.80720386
2020-05-15 00:00:00,26261.617481960006,85258.96077375999
2020-05-15 02:00:00,29103.021278009997,85258.96077375999
2020-05-15 04:00:00,31667.336155219986,85258.96077375999
2020-05-15 06:00:00,41147.49647358,85920.65363395998
2020-05-15 08:00:00,46191.76032497999,85937.97567045999
2020-05-15 10:00:00,44027.56280729,85937.97567045999
2020-05-15 12:00:00,40595.59912909999,85937.97567045999
2020-05-15 14:00:00,32589.545123259988,85937.97567045999
2020-05-15 16:00:00,31170.67309286001,85929.31465220999
2020-05-15 18:00:00,32067.947056900004,85920.65363395998
2020-05-15 20:00:00,30866.73264040999,85920.65363395998
2020-05-15 22:00:00,27360.59889994999,85589.80720386
2020-05-16 00:00:00,25581.658096550007,84847.80891582
2020-05-16 02:00:00,26142.667026949995,84847.80891582
2020-05-16 04:00:00,28691.45950316,84847.80891582
2020-05-16 06:00:00,42232.12425417002,85105.37317682001
2020-05-16 08:00:00,43465.150136889984,85122.69521332001
2020-05-16 10:00:00,42545.885207900006,85122.69521332001
2020-05-16 12:00:00,36977.39066802,85122.69521332001
2020-05-16 14:00:00,30326.086484730004,85122.69521332001
2020-05-16 16:00:00,30340.990881010002,85114.03419507001
2020-05-16 18:00:00,32214.72231875001,85105.37317682001
2020-05-16 20:00:00,30642.864943649998,85105.37317682001
2020-05-16 22:00:00,27850.585687239993,84976.59104632001
2020-05-17 00:00:00,34609.98945626,84791.93295453998
2020-05-17 02:00:00,36752.95390533999,84791.93295453998
