,cts,industry
2022-05-29 08:00:00,39065.07245109529,84395.15611586258
2022-05-29 10:00:00,38995.692055846324,84395.15611586258
2022-05-29 12:00:00,37129.12454484488,84395.15611586258
2022-05-29 14:00:00,34555.773803782,84395.15611586258
2022-05-29 16:00:00,34209.24321121878,84395.15611586258
2022-05-29 18:00:00,34825.54674727499,84395.15611586258
2022-05-29 20:00:00,36488.7996008587,84395.15611586258
2022-05-29 22:00:00,33975.9824053727,84395.15611586258
2022-05-30 00:00:00,38184.65242984661,84853.86799349179
2022-05-30 02:00:00,35367.6533628863,84853.86799349179
2022-05-30 04:00:00,38771.873694238515,84853.86799349179
2022-05-30 06:00:00,47986.7960545004,85496.55731897059
2022-05-30 08:00:00,47216.12769593898,85513.59348776958
2022-05-30 10:00:00,43278.4813171418,85513.59348776958
2022-05-30 12:00:00,35972.880405477306,85513.59348776958
2022-05-30 14:00:00,37129.26009437632,85513.59348776958
2022-05-30 16:00:00,33696.29057273449,85505.07540337008
2022-05-30 18:00:00,35132.1916430649,85496.55731897059
2022-05-30 20:00:00,38340.271760446296,85496.55731897059
2022-05-30 22:00:00,36389.879946226414,85175.21265623119
2022-05-31 00:00:00,45368.87485454651,84853.86799349179
2022-05-31 02:00:00,42400.04288441479,84853.86799349179
2022-05-31 04:00:00,48836.18671328439,84853.86799349179
2022-05-31 06:00:00,63004.37732768479,85496.55731897059
2022-05-31 08:00:00,69414.11621108899,85513.59348776958
2022-05-31 10:00:00,61353.8813919139,85513.59348776958
2022-05-31 12:00:00,53555.339940778,85513.59348776958
2022-05-31 14:00:00,48041.4035142122,85513.59348776958
2022-05-31 16:00:00,44935.23279828222,85505.07540337008
2022-05-31 18:00:00,42489.672041899605,85496.55731897059
2022-05-31 20:00:00,42949.271511677594,85496.55731897059
2022-05-31 22:00:00,40145.08020077218,85175.21265623119
