regional_id;share_of_commercial_vehicles
03155;0.090740308
03157;0.05294407
03158;0.052359363
03159;0.08174909
03241;0.122740486
03251;0.083063159
03252;0.059048852
03254;0.068181956
03255;0.063635769
03256;0.076907703
03257;0.056365496
03351;0.07106599
03352;0.050090806
03353;0.086307901
03354;0.05705479
03355;0.096139253
03356;0.048937248
03357;0.155065073
03358;0.057618325
03359;0.071916088
03360;0.056018439
03361;0.080821642
03401;0.088564477
03402;0.090603239
03403;0.136774576
03404;0.179941534
03405;0.074883189
03451;0.083973343
03452;0.072684623
03453;0.084675508
03454;0.099335348
03455;0.062194476
03456;0.095597399
03457;0.061908488
03458;0.077082208
03459;0.073016701
03460;0.114614457
03461;0.061324208
03462;0.055034164
05111;0.286135157
05112;0.086699881
05113;0.145940325
05114;0.115836075
05116;0.110189212
05117;0.103925879
05119;0.0821799
05120;0.113848161
05122;0.104108772
05124;0.125275433
05154;0.076670437
05158;0.133300539
05162;0.108415426
05166;0.087084578
05170;0.070548133
05314;0.236341177
05315;0.196986567
05316;0.131861833
05334;0.115514164
05358;0.073980044
05362;0.089821306
05366;0.23334108
05370;0.077601641
05374;0.091757379
05378;0.092258835
05382;0.078467197
05512;0.071403172
05513;0.095107206
05515;0.180126922
05554;0.116239664
05558;0.08554201
05562;0.062637623
05566;0.097005756
05570;0.093420016
05711;0.144492607
05754;0.107434047
05758;0.092079244
05762;0.059849454
05766;0.09162663
05770;0.087651954
05774;0.095649026
05911;0.207928146
05913;0.103749971
05914;0.09277827
05915;0.081855199
05916;0.077556157
05954;0.088123002
05958;0.092235705
05962;0.077448199
05966;0.105358922
05970;0.116791732
05974;0.075617958
05978;0.079065743
07111;0.197561051
07131;0.077181439
07132;0.08605741
07133;0.081426296
07134;0.074929683
07135;0.062002621
07137;0.080578383
07138;0.094336125
07140;0.090754807
07141;0.066557609
07143;0.094707756
07211;0.082023417
07231;0.077821514
07232;0.074883508
07233;0.067970637
07235;0.082023417
07311;0.102962282
07312;0.116803606
07313;0.135770327
07314;0.130332395
07315;0.159713123
07316;0.113472226
07317;0.122994652
07318;0.132605721
07319;0.09967977
07320;0.100064144
07331;0.064915954
07332;0.064335664
07333;0.063291627
07334;0.073616033
07335;0.062519542
07336;0.036493769
07337;0.070728504
07338;0.055861099
07339;0.117511441
07340;0.049961151
10041;0.104461399
10042;0.06412145
10043;0.072072279
10044;0.067816032
10045;0.089267016
10046;0.074099306
14511;0.136978588
14521;0.084198021
14522;0.088699204
14523;0.094948123
14524;0.093114027
14612;0.142161958
14625;0.085102995
14626;0.087128616
14627;0.090186992
14628;0.096108039
14713;0.128105481
14729;0.088946816
14730;0.082827719
15001;0.095448647
15002;0.121665897
15003;0.128164018
15081;0.068368996
15082;0.085999053
15083;0.071660934
15084;0.079987912
15085;0.080013889
15086;0.079629359
15087;0.081712258
15088;0.088002002
15089;0.074255114
15090;0.087944152
15091;0.07596258
01001;0.148668671
01002;0.150831301
01003;0.127273083
01004;0.137229258
01051;0.065377314
01053;0.063834995
01054;0.081589279
01055;0.071211167
01056;0.092767981
01057;0.058543654
01058;0.073099626
01059;0.072352924
01060;0.10232372
01061;0.075032449
01062;0.121867576
16051;0.132100772
16052;0.092856832
16053;0.12297713
16054;0.087404774
16055;0.116876658
16061;0.065526409
16062;0.085155886
16063;0.075150133
16064;0.069353905
16065;0.064829712
16066;0.076015573
16067;0.079653747
16068;0.066911294
16069;0.055327189
16070;0.077449983
16071;0.064876368
16072;0.064810287
16073;0.062413477
16074;0.068975208
16075;0.084050522
16076;0.071625298
16077;0.07306621
