,10041,10042,10043,10044,10045,10046
2018-03-29 08:00:00,152.0921297174772,27.833258213117603,32.99284547561853,54.64011875066788,43.45440894709991,20.48607496340775
2018-03-29 09:00:00,136.37876478411562,26.48169703566002,31.54280463498424,48.92902416878193,41.43622417600233,19.56729566891801
2018-03-29 10:00:00,125.66711209723535,24.96886068739578,29.80337414924717,44.96988844122883,39.10241385005457,18.47805112368179
2018-03-29 11:00:00,114.14510069857872,23.131686266527467,27.801304605214302,40.94418336044243,36.45903726863625,17.146115712813046
2018-03-29 12:00:00,109.60412401117887,21.782806026196507,26.280587810928452,39.12697891684274,34.44707024503365,16.193508909235007
2018-03-29 13:00:00,108.10342212602549,21.101099794507665,25.669713413602533,38.24156949930685,33.529798095772236,15.806796199569714
2018-03-29 14:00:00,105.06847443761674,20.823486515484927,25.29081862891541,37.27829063140682,33.08518843236591,15.567128501257526
2018-03-29 15:00:00,100.87471159859425,21.02862595680044,25.412171677493077,35.90874404008419,33.36207308238076,15.685637242467926
2018-03-29 16:00:00,96.69790966119749,21.534031621287518,25.809748518647098,34.79551002692457,34.00910066889847,16.022422970857516
2018-03-29 17:00:00,93.28834598892912,20.00928518799082,24.179750273367446,33.9034759386588,31.888855391864993,14.862206044190483
2018-03-29 18:00:00,86.31617076081507,18.63983259224861,22.615684039003657,31.580521496576154,29.833323931649826,13.803968851150527
2018-03-29 19:00:00,84.93093861830772,17.94643185399259,21.982392284444373,31.0213616463543,29.08417574723684,13.444756956242507
2018-03-29 20:00:00,88.61615363899945,18.69224306371892,22.867064228242008,31.684131681290918,30.449357624122634,14.184002346185443
2018-03-29 21:00:00,82.62057263839597,17.360777845568155,21.107051531966608,29.63319285858007,28.168537049020298,13.11277284791917
2018-03-29 22:00:00,72.90600482602581,16.390032674802903,19.730887845751884,26.326207252839644,26.288014881265752,12.311913190928127
2018-03-29 23:00:00,74.75907565433322,16.03846980378588,19.1199653193529,26.774882099201726,25.56609310571142,11.982829701135532
2018-03-30 00:00:00,92.20839505353986,16.532847186150516,19.46308528772096,32.35606517938758,26.021586855853407,12.215327530429368
2018-03-30 01:00:00,109.82258236381223,16.063015233215538,19.053945935509393,38.42851474455803,25.323401822784678,11.887925635373124
2018-03-30 02:00:00,81.41510819772601,15.292872617113755,18.207562896208646,29.582073948833518,24.171536190810258,11.32105077657499
2018-03-30 03:00:00,92.50262224265349,17.87214221072171,21.021921005744783,32.81487942298571,28.20998173228655,13.136160876035616
2018-03-30 04:00:00,112.90516441019561,22.578532518058815,26.964504410207425,39.66565411729175,35.91482895935073,16.94640237531046
2018-03-30 05:00:00,132.55248319420298,22.283372766551917,27.43037502531007,46.85633990785479,35.72907557776961,16.81024931053302
2018-03-30 06:00:00,113.40517921422264,20.03020864586499,24.122147152829246,40.38546723693631,32.062630774213076,14.887767500154713
2018-03-30 07:00:00,101.89749809377525,20.036643696058498,23.965333001322673,37.37705407300493,32.041515315711344,14.742066973060362
2018-03-30 08:00:00,94.848282132495,20.610194695262155,24.62098396059835,34.64321716882393,32.93924490459003,15.18028017877242
2018-03-30 09:00:00,91.9122885243148,19.415398400037134,23.57429411728533,33.46283470621168,31.35843191086197,14.505104035262464
2018-03-30 10:00:00,87.55198955980681,18.606552817837592,22.553092014966367,31.46377334933018,30.027584630035786,13.920036276740223
2018-03-30 11:00:00,89.76703929946439,18.821388460721145,22.880063933291442,32.0515542523028,30.403866086815253,14.126440691741212
2018-03-30 12:00:00,79.19872595286633,17.23741448047704,21.0083773516288,28.756014767668024,27.85889485487024,12.895852921697585
2018-03-30 13:00:00,75.95475253132759,17.13178339188303,20.985945239919428,27.147590266995085,27.916781163630525,12.952658086677822
2018-03-30 14:00:00,85.70151095107289,17.892735604334007,21.964951406090275,30.090853283607483,29.124388029477423,13.612501422241326
2018-03-30 15:00:00,74.44755716142652,17.724113810263926,22.002606508946123,26.689532326124144,29.016125338930674,13.541881413381716
2018-03-30 16:00:00,88.08389672371388,16.740056287949457,20.758981617864116,30.906528745579948,27.3553872277669,12.697132569087604
2018-03-30 17:00:00,91.73141971969133,18.972868055424577,23.215310845395546,32.03624229822789,30.85678257666994,14.401987601223006
2018-03-30 18:00:00,87.16901252041724,18.74628719891341,22.921334547955666,30.988720878756965,30.435931497296977,14.199733337461131
2018-03-30 19:00:00,82.49552896087059,17.635955820561843,21.549100968747076,29.86616457033199,28.58704831812821,13.240194741601833
2018-03-30 20:00:00,85.81210809952097,17.821973709431287,21.942515795733453,31.130918921410885,29.068916350268523,13.519395653919167
2018-03-30 21:00:00,81.3079321330455,17.850141897152355,21.32417151289715,30.11456546795045,28.385024235961872,13.210065219308518
2018-03-30 22:00:00,102.13012618901725,16.50872994731365,19.8994035697592,35.98480131488532,26.37649611711122,12.348445340307588
2018-03-30 23:00:00,85.62960350621144,18.129580455172377,21.172688035318576,30.49925380539372,28.346217381624722,13.39243479784973
2018-03-31 00:00:00,71.58871909953686,14.857324310743413,16.720949372327894,26.240084125599314,22.282391576868154,11.626578648591664
2018-03-31 01:00:00,68.18502997936079,14.583327292781687,16.437470534165165,25.56012089715578,21.792348056534458,10.37049378478122
2018-03-31 02:00:00,66.44723951492507,14.16944647410023,15.908583786260289,24.8081433988801,21.250585986708842,11.109972399155774
2018-03-31 03:00:00,77.29714731028568,16.14838950541633,18.123925249594823,28.389252268527642,24.42656095396882,11.540395101374639
2018-03-31 04:00:00,86.70273628565324,17.764335842783154,20.50424364020744,31.535517383549724,27.463095955585384,12.266324968409453
2018-03-31 05:00:00,95.64032212544764,19.208010950041054,22.77780128518287,34.61609542599589,29.86555915401985,13.333256833469173
2018-03-31 06:00:00,120.71088021279259,24.755724013411204,28.000210695472216,44.00771663688321,37.510634087432784,15.893864386730423
2018-03-31 07:00:00,123.06347866540015,26.12485809824613,29.09354271965255,45.90097752828733,39.087579599746256,16.44330028783668
2018-03-31 08:00:00,121.86913605377738,26.170615354438716,28.981320861708838,45.88996179422493,38.81711849422631,16.722814343330388
2018-03-31 09:00:00,108.1423621273148,23.252019442134078,25.974070224273728,40.9268405304646,34.47854969716945,15.286833279594843
2018-03-31 10:00:00,98.964422024893,21.05013657289075,23.88955497632493,37.27004940564176,31.664773251408267,14.678230181494664
2018-03-31 11:00:00,100.4226428404486,20.910573127713107,23.695549864413508,37.2197191233868,31.5705238641246,14.96953104637929
2018-03-31 12:00:00,91.52804124773309,19.17410036303027,21.787267716355206,34.06126810529653,29.03202207148624,12.988615163337823
2018-03-31 13:00:00,68.41734955747442,14.739186012122746,17.28573138276363,26.15077563293124,22.737898743977645,11.619797685317689
2018-03-31 14:00:00,65.34448142768066,14.028134967980037,16.58490493169806,24.952846487399338,21.69145255692091,11.27918767649012
2018-03-31 15:00:00,68.8648046897478,14.630891665492154,17.216046424120112,26.036173726066163,22.701130439549225,11.452969039167161
2018-03-31 16:00:00,71.69990536483536,15.113185157364784,17.797635074692007,26.953107250498807,23.487107942430907,11.789177260365907
2018-03-31 17:00:00,73.34704451884697,15.306689156831709,18.228936352237046,27.367802382426788,24.158037268237283,12.10989580432786
2018-03-31 18:00:00,78.3164650466607,15.936137659082503,19.087891720503958,28.71262624310277,25.245653773967526,12.16194786504184
2018-03-31 19:00:00,69.2963161324602,14.427727531813753,17.37904168919818,25.834990685614326,23.041490490406208,11.323779471750843
2018-03-31 20:00:00,73.08321744543628,15.104094223281084,18.040576156276085,27.043513348060316,23.996862017226075,10.983990525210535
2018-03-31 21:00:00,71.56760421285964,15.09542523559861,17.595062951741795,26.72167762069101,23.641501576340964,11.6986792500954
2018-03-31 22:00:00,74.84079695297073,15.204657706158116,17.69988995074737,27.141359437330994,23.713296078666033,10.91914619170798
2018-03-31 23:00:00,68.24705520862479,14.045494019018179,16.16174959602075,24.92889597880341,21.671809648734254,10.243142047077122
2018-04-01 00:00:00,92.61820938946126,16.916885698852603,19.442727443660882,32.69958558357536,26.06275341964549,12.286065866855198
2018-04-01 01:00:00,110.31347651285476,16.437856634411233,19.03395806019841,38.8396740683478,25.36360785302909,11.95700336421615
2018-04-01 02:00:00,81.78481205420037,15.64976695200497,18.188472044835013,29.90435360978344,24.2098831239129,11.386825640175159
2018-04-01 03:00:00,92.92448253709087,18.288450887914287,20.999901096687037,33.17281838209418,28.25461627628017,13.212364802463425
2018-04-01 04:00:00,113.42187103613016,23.100353729136426,26.93640556174603,40.099882278690785,35.971494835688745,17.044181637872587
2018-04-01 05:00:00,133.16187106094603,22.80797886269682,27.40149547028207,47.37289812985282,35.786192841924965,16.90847149660058
2018-04-01 06:00:00,113.91301092227108,20.492653768386283,24.09717234999121,40.816738734261435,32.112821084569916,14.9733363573821
2018-04-01 07:00:00,102.35859936612344,20.50140790149965,23.9404297193959,37.78124195192423,32.091767440157305,14.827098085398152
2018-04-01 08:00:00,95.27536915451967,21.088140951946638,24.59538754301068,35.01527943250954,32.990943473078396,15.267835783985632
2018-04-01 09:00:00,92.32812636570738,19.862759079889628,23.54989649385174,33.82434721845873,31.40745623537064,14.588380609260645
2018-04-01 10:00:00,87.94466224404555,19.033359915880517,22.529832247439867,31.799697353404817,30.07438229198591,13.999659995256028
2018-04-01 11:00:00,90.16914765887421,19.253883255545464,22.856416582094482,32.39348105216618,30.45137085538081,14.207393490583172
2018-04-01 12:00:00,79.55631264407613,17.634710760671684,20.98663760523644,29.065708097697506,27.902471166713433,12.96988021812089
2018-04-01 13:00:00,76.2960032552693,17.52145820804908,20.964435769666615,27.43765584457871,27.96000667518689,13.026297274672848
2018-04-01 14:00:00,86.0829288041628,18.29891228635502,21.942456352030312,30.40900530442509,29.169501327338303,13.68981974807828
2018-04-01 15:00:00,74.78125660979967,18.128602068524916,21.979981507506643,26.97390569152292,29.061252747138365,13.619136070702131
2018-04-01 16:00:00,88.47540089431882,17.12405227419627,20.737588758850993,31.23288243971191,27.398015820960172,12.769772431337877
2018-04-01 17:00:00,92.13886475024567,19.403128053839445,23.19157067718341,32.37363335053094,30.904490239865968,14.483704957801598
2018-04-01 18:00:00,87.5580585914414,19.172144746401287,22.897879814919254,31.317595710999047,30.48302558241383,14.280383438610148
2018-04-01 19:00:00,82.86389746472604,18.040137587211884,21.526930167986418,30.183417668862486,28.631494677916276,13.315846144316348
2018-04-01 20:00:00,86.19829857309175,18.227650054091153,21.920031832987604,31.46497224231951,29.113932729150573,13.59630828509257
2018-04-01 21:00:00,81.67572110394038,18.26227631648673,21.302089634901872,30.440487173546057,28.429491673058582,13.285976162218349
2018-04-01 22:00:00,102.58244461378497,16.888641592533137,19.878821559046475,36.3650969042657,26.417789199058085,12.41930299084549
2018-04-01 23:00:00,86.01494719348275,18.54845625616311,21.15064963084058,30.827507769708937,28.390911078835295,13.469609820409513
2018-04-02 00:00:00,82.55815130622582,16.557149108495434,18.79278651470429,29.058190181262948,25.619712314875652,12.174480828598107
2018-04-02 01:00:00,98.26452060467918,19.59508946788084,22.214721151031725,34.48200519873638,30.08647088883977,14.400183761065177
2018-04-02 02:00:00,72.71281781888611,15.265103125610388,17.521039212892425,26.49005100586726,23.591237293610703,11.099607688793114
2018-04-02 03:00:00,82.56914747393924,16.676335879699636,19.978475753814518,29.37958226696816,26.620554318032067,12.468912284875989
2018-04-02 04:00:00,100.73814560275414,19.95889500125959,24.30092038588247,35.498258468338435,32.05756142296365,15.07704633349413
2018-04-02 05:00:00,118.20636349341645,23.50039632628483,28.582121524244876,41.900322180889134,37.31289131903606,17.67352566689095
2018-04-02 06:00:00,101.44549718328408,20.454180816710647,24.482011481464117,36.24503146575978,32.64606276464073,15.324916854993795
2018-04-02 07:00:00,91.04109562113658,19.1875396474608,23.01857390300859,33.498199008419675,30.935952969561242,14.17444575070385
2018-04-02 08:00:00,84.79106295095313,17.691560481256268,21.429200660375425,31.071781603597774,28.743695026443255,13.177664116132911
2018-04-02 09:00:00,82.12126734103508,16.989821989269895,20.65009685320453,29.993297990002507,27.55828440570943,12.673492517611432
2018-04-02 10:00:00,78.30393367975577,15.856741993574671,19.470468542308524,28.238577571791268,25.98988486048753,11.975564031826586
2018-04-02 11:00:00,80.29716968064785,16.13335795771882,19.66143000746102,28.768860360262604,26.28616625682091,12.165220297385027
2018-04-02 12:00:00,70.77883247487559,14.52183789237355,17.803666952055757,25.783593265663413,23.688752721649916,10.89688968611026
2018-04-02 13:00:00,67.91725367951302,13.571120067477668,16.946596832968343,24.36252889740475,22.42726723060656,10.354573620181158
2018-04-02 14:00:00,76.71690322236671,15.032400342386746,18.4564101692439,27.035427158685362,24.616444174706324,11.464697631428283
2018-04-02 15:00:00,66.58730396887196,13.359788839884907,16.69332281435204,23.95879822648228,22.079809284479083,10.198680574704888
2018-04-02 16:00:00,78.86159086395132,15.42359509615304,18.922000627400095,27.772259317450423,25.16212740482833,11.769829692566175
2018-04-02 17:00:00,82.13216052041234,15.965928035838571,19.84391788038672,28.795455058005693,26.432509871040857,12.276336105873021
2018-04-02 18:00:00,78.00517070888387,15.535908309797458,19.15713289391883,27.830668485092865,25.417013507524715,11.817395488489765
2018-04-02 19:00:00,73.81925839232512,15.125161140665195,18.61028022543599,26.82002214970037,24.875829876891284,11.402653856398102
2018-04-02 20:00:00,76.71771241194372,15.7665359410093,19.304771001679878,27.9243007713914,25.63610218737407,11.837042780748853
2018-04-02 21:00:00,72.649727183038,15.466224159099292,18.443687612858895,26.98726286234951,24.646424354242043,11.364144281286608
2018-04-02 22:00:00,91.47830046139315,18.329569380089904,21.147504971775554,32.333577709152195,28.651933142438445,13.557859070909299
2018-04-02 23:00:00,76.55648335283568,15.55457789892018,18.170187091636777,27.348670851732606,24.39604099671453,11.50287553230824
2018-04-03 00:00:00,54.551356656373535,11.339339428004989,13.020975848527717,19.26643663209029,17.95026487980416,8.601888545130867
2018-04-03 01:00:00,55.831330347400616,11.604560402351778,13.43808224201308,19.73808578574116,18.453395377994692,8.828765018947642
2018-04-03 02:00:00,55.26815104391152,11.625459937452424,13.39190687763721,19.69418220598834,18.34139184658681,8.792738933089758
2018-04-03 03:00:00,59.74527270712714,12.420261409888731,14.448686996229803,21.10570087463101,19.88591621807336,9.458997508617264
2018-04-03 04:00:00,67.2204269773368,13.722519806195843,16.401021571883504,23.54842596104296,22.42606921400105,10.615907032293071
2018-04-03 05:00:00,73.22538792926245,14.913528154818486,18.140346763646995,25.803883874008733,24.382633318633243,11.623127989105685
2018-04-03 06:00:00,87.92954264667958,18.113774442855235,21.817528731193153,31.161717094933184,29.39173242670919,14.009305637053263
2018-04-03 07:00:00,91.34532109322323,19.54213051073423,23.1239065772205,33.17197227590988,31.226427520035532,14.840653785507442
2018-04-03 08:00:00,99.08514413855939,20.89796251256407,24.404208471437155,35.624889732127286,32.92179495396732,15.839687044705249
2018-04-03 09:00:00,88.89354794781755,18.648003695932342,21.956069395902063,31.936385196998515,29.537311057197595,14.205860434468109
2018-04-03 10:00:00,82.01433999872056,17.117861971444405,20.260684219672637,29.4068822494416,27.256867819169656,13.088858233175845
2018-04-03 11:00:00,74.36963449962833,15.546543707042783,18.510210352030317,26.729570357708397,24.84006909639534,11.90267875191038
2018-04-03 12:00:00,71.53198716357443,14.851517742967259,17.706581986846032,25.595268097433035,23.776105086838154,11.398486684747837
2018-04-03 13:00:00,70.75364348734684,14.508443717296583,17.319678580246844,25.103367681537726,23.296108062135087,11.181746490139925
2018-04-03 14:00:00,68.75356400901212,14.15112493916879,16.950427320818584,24.470555470894926,22.76574038292673,10.919579452994949
2018-04-03 15:00:00,66.03203148467783,13.654020820927013,16.371075782485807,23.579443958550943,22.019094352303643,10.521673082240335
2018-04-03 16:00:00,63.25011825719598,13.269683215189279,15.916484912639055,22.824902210888812,21.417657997350457,10.184134816088127
2018-04-03 17:00:00,60.89789994944944,12.972006082332474,15.579360077652577,22.188133584084554,21.03828947192989,9.904729194089086
2018-04-03 18:00:00,56.37830446497792,12.12114607609008,14.678811403864596,20.69017529411425,19.865825512631123,9.263937912892402
2018-04-03 19:00:00,55.66649907936763,11.950955063354192,14.527333469989735,20.41304432912071,19.720631476357383,9.165309523342986
2018-04-03 20:00:00,58.527225031162146,12.228106923284669,14.84168608237726,21.042859752248955,20.234244068271074,9.462388936248685
2018-04-03 21:00:00,54.613918037936145,11.4926608244587,13.859419263685579,19.694665055729963,18.93852568972582,8.862919518720366
2018-04-03 22:00:00,48.09522131315361,10.245154051172134,12.22289783770827,17.442063532565296,16.69236398503493,7.8420879088472875
2018-04-03 23:00:00,49.15782232838128,10.403513173494098,12.20642504165788,17.665237251271456,16.727090708361075,7.919931840889982
2018-04-04 00:00:00,52.82649675237127,10.702265181197506,12.197709054286609,18.020192176955526,16.442257585397797,8.072969422720647
2018-04-04 01:00:00,53.21771163150733,10.959486124647908,12.59682664131622,18.473170165209513,16.912256616164935,8.291551109727017
2018-04-04 02:00:00,52.09197949202465,10.984899678584839,12.557030057064612,18.43862938412529,16.811323934734002,8.26099323513823
2018-04-04 03:00:00,52.96232259136753,11.737687785392795,13.553483472924611,19.767252274010346,18.237719782650107,8.889914208070682
2018-04-04 04:00:00,65.62641963981957,12.983738810649822,15.409791343901821,22.089713861217998,20.59945885895692,9.992418129368684
2018-04-04 05:00:00,76.73701605299048,14.11511531781295,17.05569396121996,24.217585252183518,22.403936232231043,10.946025231597835
2018-04-04 06:00:00,95.12136004739054,17.149694756113494,20.516074370279988,29.254465917817363,27.00754999175394,13.19698141243862
2018-04-04 07:00:00,94.56124234629138,18.49127474866817,21.727476957472298,31.119029955102786,28.664868688472268,13.9704094329599
2018-04-04 08:00:00,96.28719642580909,19.7319302008142,22.890008790014516,33.35302024218256,30.163777324495403,14.880253557473338
2018-04-04 09:00:00,88.31803920140172,17.60225354612798,20.59647059410174,29.901671270240655,27.06559417648347,13.345014547701926
2018-04-04 10:00:00,81.47243469521486,16.157869578651752,19.010626367684825,27.539314568521068,24.98351277615159,12.297566061259229
2018-04-04 11:00:00,72.1011687384384,14.686237718953253,17.38272276525935,25.053590900895596,22.785653805618576,11.1927296232652
2018-04-04 12:00:00,64.08306764267947,14.026274486755165,16.625998821712443,23.986187567002517,21.8081600310977,10.71653441920362
2018-04-04 13:00:00,61.48283071057826,13.693947755887567,16.25640671399518,23.514066969273472,21.361766487774823,10.507392960285362
2018-04-04 14:00:00,57.466364546554985,13.360145390416292,15.911763059709992,22.925496525576758,20.878762048103095,10.26304062769155
2018-04-04 15:00:00,55.34922178447707,12.894337907693341,15.37216560978407,22.09656628323599,20.200187841342625,9.891730733084646
2018-04-04 16:00:00,52.94172664871815,12.54039999007456,14.953769545784635,21.40306823702478,19.659728625292388,9.580565470124434
2018-04-04 17:00:00,50.47121303108913,12.27879573914245,14.656841186796852,20.83691759249482,19.338006588239896,9.331943110071471
2018-04-04 18:00:00,48.83783579702885,11.486274536980485,13.82333118259894,19.45183468237027,18.28085356485066,8.737850168029302
2018-04-04 19:00:00,50.22291344957774,11.32494972193916,13.679630403491544,19.190928861162597,18.150246604259102,8.644293444289945
2018-04-04 20:00:00,48.997054052993676,11.568626603364343,13.955704474226787,19.751729534071423,18.602784574024536,8.909857642463454
2018-04-04 21:00:00,49.0740540700408,10.874345711456721,13.028074680358012,18.48268174169276,17.40849383915813,8.344203454595617
2018-04-04 22:00:00,44.256009926153226,9.697995404592712,11.487030547327656,16.366850233757102,15.33953326625865,7.383264733298466
2018-04-04 23:00:00,42.16497254239545,9.83664664173265,11.457123693859291,16.555618982320834,15.350445050768403,7.447597351409376
2018-04-05 00:00:00,59.84155736848446,12.65225095676664,14.282712982384917,21.354174499740395,19.25203873424627,9.352612569352837
2018-04-05 01:00:00,61.2995920380624,12.960172398831025,14.751098013953479,21.896722773448392,19.804099424481787,9.606437536810043
2018-04-05 02:00:00,60.75272296154058,13.007957672510479,14.71974279870003,21.883558821866764,19.708945516658645,9.57897367896283
2018-04-05 03:00:00,65.64625413306145,13.878957620408613,15.869928725845917,23.430325151112513,21.348972045019163,10.298305141703528
2018-04-05 04:00:00,73.92195787213498,15.33154238050241,18.019943238923474,26.148672531076794,24.079790562435754,11.562571828027872
2018-04-05 05:00:00,80.57458372039854,16.67840375671784,19.941024716529007,28.674051891406126,26.201549127879534,12.666664632273127
2018-04-05 06:00:00,96.89549277921235,20.294069856819913,24.019973089836828,34.6907121606155,31.62684749491004,15.286993185292141
2018-04-05 07:00:00,100.77850672977029,21.93778830098061,25.488564600355428,36.99591089868371,33.63444591413749,16.20929454520136
2018-04-05 08:00:00,109.15109017902556,23.428415667500865,26.877597555406226,39.678737982369654,35.44304040215289,17.279980607762035
2018-04-05 09:00:00,97.91447663615781,20.889886564984742,24.173908049925387,35.55561037729414,31.789607994601084,15.491246090080613
2018-04-05 10:00:00,90.31028182363478,19.160420613474674,22.297854275091943,32.72105001464661,29.3226254217065,14.267199604933024
2018-04-05 11:00:00,81.96377302391771,17.417035560159224,20.386443160531623,29.768768747789238,26.740262983448023,12.984159732812357
2018-04-05 12:00:00,78.78967374519452,16.6252498310704,19.49082748454004,28.48500698263437,25.582385920664372,12.427725469889843
2018-04-05 13:00:00,77.8503800721103,16.216913979316157,19.046308941878223,27.90093035185965,25.043385442989113,12.179489564276452
2018-04-05 14:00:00,75.65581552178476,15.818524263604203,18.638493367610167,27.197665260210584,24.471383347798294,11.894021033905055
2018-04-05 15:00:00,72.65823666861007,15.262939776634735,17.99988745431917,26.206857309722608,23.665169105207504,11.460547167259769
2018-04-05 16:00:00,69.62597647926863,14.84370827376442,17.504998953807355,25.382322603231113,23.02336948766035,11.097570649800728
2018-04-05 17:00:00,67.1137972920865,14.53274230057643,17.150923946030918,24.707994874132243,22.631285766661104,10.80588820106873
2018-04-05 18:00:00,62.14285099586823,13.57907769545883,16.15603928755614,23.039502491686104,21.361897157291295,10.107584985791933
2018-04-05 19:00:00,61.28528241817548,13.366515383206902,15.967976936186014,22.695710526619596,21.17857697574676,9.988621731926226
2018-04-05 20:00:00,64.24062600969398,13.623385307765888,16.26858013269672,23.31100155365592,21.678125087181197,10.284635021322933
2018-04-05 21:00:00,59.91988421932076,12.80405371688885,15.18630103224031,21.810646738102502,20.28448110552573,9.631294827401437
2018-04-05 22:00:00,52.79552325783873,11.433593399613708,13.40306077506699,19.336605889418614,17.893532665803463,8.529419291508598
2018-04-05 23:00:00,53.99847102373521,11.620725130244214,13.398757016564842,19.602961105872094,17.9480235836961,8.61914255847867
2018-04-06 00:00:00,60.784891275526675,12.639254076279483,14.694095266087174,21.64010301597585,20.31001321588436,9.669625740265042
2018-04-06 01:00:00,61.8287306014437,12.87677068153131,15.090709154167705,22.074349758542063,20.72699657508194,9.877790725038382
2018-04-06 02:00:00,60.41480002968423,12.832259926189886,14.856781431198138,21.81877972970697,20.495966279507595,9.727780311250937
2018-04-06 03:00:00,64.5275913300623,13.609408514209719,15.88734910218698,23.184788276961434,22.009493931728546,10.375454641275546
2018-04-06 04:00:00,71.75939421282321,14.780763176648811,17.762841476960197,25.495598371491,24.314953551355345,11.471195131056088
2018-04-06 05:00:00,77.97266409324915,16.082704539259513,19.616736053902194,27.914299564247326,26.489676657082374,12.542268516512332
2018-04-06 06:00:00,99.44323329033183,20.30403261189731,24.8200988167831,35.305232327009136,33.468231031094625,15.876505513606114
2018-04-06 07:00:00,106.26105104981907,22.525098747396093,27.078717951311937,38.627828127318004,36.774729919084024,17.29977062235968
2018-04-06 08:00:00,114.93556494434605,24.078526298813262,28.609510126159115,41.465131353806576,38.778145064050626,18.466499782395164
2018-04-06 09:00:00,103.59208468182861,21.506295753036913,25.838073540179913,37.284685536729064,34.803491463629854,16.619771926811072
2018-04-06 10:00:00,95.47768725056733,19.6161306783932,23.7167946038261,34.166224640043495,31.9091706201617,15.235183846572317
2018-04-06 11:00:00,86.88985063479929,17.95868396517051,21.786115092021817,31.23468083825774,29.361148646883194,13.934734914181812
2018-04-06 12:00:00,82.70367747625309,17.00261235980889,20.605291666009215,29.605681646618113,27.84497411429856,13.1995346473201
2018-04-06 13:00:00,80.87250684947473,16.44894163008998,19.956526392226785,28.756948692331918,26.956042763861205,12.821368027174485
2018-04-06 14:00:00,78.62804522445938,16.063204178651834,19.53782985004325,28.048578755014535,26.38557374138386,12.527880711752998
2018-04-06 15:00:00,75.41699799178281,15.572235881060593,18.9476201552373,27.12490723876868,25.591851364437797,12.12023644246473
2018-04-06 16:00:00,70.94461718477565,14.90138699685348,18.061364708894725,25.814325126209976,24.44519781151358,11.51262563639708
2018-04-06 17:00:00,67.94970288279869,14.510889620339363,17.585597965792427,24.991243724241635,23.857743880548,11.142439460749271
2018-04-06 18:00:00,63.94984333553013,13.734461607226713,16.831777829834362,23.644034376816865,22.827850692841267,10.588048434729291
2018-04-06 19:00:00,62.280931374547045,13.347393499404122,16.409014542099772,22.99739742905782,22.290234598633585,10.321880787427684
2018-04-06 20:00:00,64.78399394641835,13.528499575518723,16.606253430237235,23.469442598846253,22.663095625293284,10.557049306349455
2018-04-06 21:00:00,61.16238032271675,12.879220850884343,15.692004849495895,22.21366626288212,21.556391657810074,10.007770804660087
2018-04-06 22:00:00,54.68725412234375,11.730351026279044,14.091553359128604,20.021616171096788,19.509104535739876,9.017719646379668
2018-04-06 23:00:00,56.33174825058867,11.857930045425555,14.129305860071808,20.319918910761135,19.428355467325297,9.129106687387642
2018-04-07 00:00:00,48.906374532352,9.019218257417721,10.968077044467083,15.920257782415302,15.080930998311107,7.128126460386255
2018-04-07 01:00:00,44.78013334485395,8.780558285200566,10.7295254721051,15.388913081127422,14.68244746878598,6.895975257968306
2018-04-07 02:00:00,41.68929442786518,8.57780662002647,10.421023888595307,15.009178313651274,14.374973137939824,6.726182818954848
2018-04-07 03:00:00,44.56775559305598,9.846556786881752,11.927043452555475,17.286838281283533,16.605350420432156,7.745296445121045
2018-04-07 04:00:00,53.537407676051544,10.855509133569782,13.516726380776126,19.23325671728879,18.70709403186765,8.671025244586216
2018-04-07 05:00:00,57.87182632135803,11.733148848884793,15.029028415640514,21.12583047277055,20.32090123236653,9.54611386332584
2018-04-07 06:00:00,75.39634917396546,15.162849838459218,18.501753297174776,26.933304472611923,25.566619129375475,12.012720286799853
2018-04-07 07:00:00,84.72625575864328,15.86400085496851,19.112979115778842,27.865302207620644,26.50596484943558,12.376617033843596
2018-04-07 08:00:00,82.78766244671459,15.817467382486381,18.978658530749673,27.743123657826516,26.231069898621858,12.28172499588916
2018-04-07 09:00:00,69.16609077668554,13.985621987533955,16.9570993126288,24.636430983091493,23.21620465877449,10.89653414135526
2018-04-07 10:00:00,65.78513043988693,12.71507339861474,15.640618887116979,22.5157735151745,21.38868826604576,10.000608929891296
2018-04-07 11:00:00,63.31063109049224,12.722029482001297,15.584206669229102,22.63638588155296,21.417533006482454,10.046696649835335
2018-04-07 12:00:00,57.04682587320102,11.633736062695032,14.308830112162951,20.661883884835117,19.676511220626274,9.168586604846563
2018-04-07 13:00:00,42.59979511730774,8.88001720478032,11.31308549189288,15.752153496372735,15.371046310348323,7.046671958323787
2018-04-07 14:00:00,43.14500519710351,8.446095104032752,10.852805531810272,15.02424223592255,14.655399431928084,6.738613206940881
2018-04-07 15:00:00,42.19410433313446,8.859774394295902,11.306358518499596,15.75772196003346,15.39845869844852,7.0627621174117605
2018-04-07 16:00:00,38.86867935296398,9.185456877570031,11.716705381587989,16.369955007956435,15.966615270522187,7.340962911403257
2018-04-07 17:00:00,41.26924537330914,9.366058602798306,12.05177247618651,16.716231218501544,16.504388060594113,7.535365632156961
2018-04-07 18:00:00,48.605243589247955,9.797837968489693,12.655512416802239,17.616817919403697,17.284987506128463,7.955003935513727
2018-04-07 19:00:00,45.797430639014394,8.888818519800756,11.547875388710416,15.87956135758368,15.822482596641715,7.194270970094063
2018-04-07 20:00:00,40.359780135798694,9.32535894509943,12.000753191009046,16.656894610667006,16.492244221267946,7.534257712034433
