time,home_charging,work_charging,public_charging
14:00:00,0.008195166172101333,0.0,0.0
14:10:00,0.0082995264146799,0.0,0.0
14:20:00,0.008449661216790751,0.0,0.0
14:30:00,0.008638368216326662,0.0,0.0
14:40:00,0.00883753613082959,0.0,0.0
14:50:00,0.009246325575641192,0.0,0.0
15:00:00,0.009538263609252027,0.0,0.0
15:10:00,0.009771194907694769,0.0,0.0
15:20:00,0.009989636100479591,0.0,0.0
15:30:00,0.010127829961151568,0.0,0.0
15:40:00,0.010287213039160494,0.0,0.0
15:50:00,0.010644618641137025,0.0,0.0
16:00:00,0.011176076097098636,0.0,0.0
16:10:00,0.011876451591344669,0.0,0.0
16:20:00,0.012634418395551825,0.0,0.0
16:30:00,0.013241719863584918,0.0,0.0
16:40:00,0.013767294235489702,0.0,0.0
16:50:00,0.014253364613440244,0.0,0.0
17:00:00,0.014506308190252483,0.0,0.0
17:10:00,0.014768479883041835,0.0,0.0
17:20:00,0.014995784309555374,0.0,0.0
17:30:00,0.015219555096212409,0.0,0.0
17:40:00,0.015317803749696553,0.0,0.0
17:50:00,0.015554838223744306,0.0,0.0
18:00:00,0.015647479599184517,0.0,0.0
18:10:00,0.015654227981452513,0.0,0.0
18:20:00,0.015602963518562253,0.0,0.0
18:30:00,0.015452643977166707,0.0,0.0
18:40:00,0.015227496189679215,0.0,0.0
18:50:00,0.015083795671627789,0.0,0.0
19:00:00,0.01488516705600866,0.0,0.0
19:10:00,0.014617854331476512,0.0,0.0
19:20:00,0.01454362433120976,0.0,0.0
19:30:00,0.014410614425251593,0.0,0.0
19:40:00,0.014190759458924958,0.0,0.0
19:50:00,0.014022493797181661,0.0,0.0
20:00:00,0.013783630784038946,0.0,0.0
20:10:00,0.013310052041670212,0.0,0.0
20:20:00,0.012846745953813087,0.0,0.0
20:30:00,0.012428415755950021,0.0,0.0
20:40:00,0.012027137276065324,0.0,0.0
20:50:00,0.01171521926995703,0.0,0.0
21:00:00,0.011451598529440414,0.0,0.0
21:10:00,0.011182673307030698,0.0,0.0
21:20:00,0.010917997188673879,0.0,0.0
21:30:00,0.010585759694554596,0.0,0.0
21:40:00,0.01022859664323969,0.0,0.0
21:50:00,0.009929944811744884,0.0,0.0
22:00:00,0.009574738618467395,0.0,0.0
22:10:00,0.009146683414042707,0.0,0.0
22:20:00,0.008902174579159525,0.0,0.0
22:30:00,0.008673809589585376,0.0,0.0
22:40:00,0.008396704934892632,0.0,0.0
22:50:00,0.008163812848513117,0.0,0.0
23:00:00,0.007936835547523639,0.0,0.0
23:10:00,0.00756870919153707,0.0,0.0
23:20:00,0.00722383762748754,0.0,0.0
23:30:00,0.0070423680906031355,0.0,0.0
23:40:00,0.0068516072486948035,0.0,0.0
23:50:00,0.00669544850380348,0.0,0.0
